Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,RemodAge,TotalBathrooms,TotalPoarchSF,PricePerSqFt
1130,90,RM,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3,4,CBlock,2,4,Gd,GLQ,936,Unf,0,0,936,GasA,4,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,3,4,Typ,0,3,Detchd,1980.0,Unf,2,672,5,5,Y,49,0,0,0,0,0,None,None,None,0,8,2007,WD,Normal,11.849404844423074,27,27,2.0,0,149.57264957264957
1131,50,RL,65.0,7804,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,4,BrkTil,4,4,No,BLQ,622,Unf,0,500,1122,GasA,4,Y,SBrkr,1328,653,0,1981,1,0,2,0,4,1,2,7,Min2,2,5,Detchd,1981.0,Unf,2,576,5,5,Y,431,44,0,0,0,0,None,MnPrv,None,0,12,2009,WD,Normal,11.813037464800539,81,59,3.0,44,68.14740030287733
1132,20,RL,63.0,10712,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,PConc,2,4,Mn,BLQ,212,Unf,0,762,974,GasA,4,Y,SBrkr,974,0,0,974,0,0,1,0,3,1,3,5,Typ,0,3,None,0.0,None,0,0,3,3,Y,0,28,0,0,0,0,None,MnPrv,None,0,9,2007,Oth,Abnorml,11.445727410406752,16,15,1.0,28,95.99589322381931
1133,70,RM,90.0,9900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,4,Mn,Unf,0,Unf,0,1008,1008,GasW,4,Y,SBrkr,1178,1032,0,2210,0,0,2,0,5,1,1,8,Typ,0,3,Detchd,1930.0,Unf,1,205,1,5,N,0,48,0,0,0,0,None,None,None,0,5,2007,WD,Normal,11.674202123168433,127,57,2.0,48,53.16742081447964
1134,60,RL,80.0,9828,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,No,GLQ,584,Unf,0,544,1128,GasA,0,Y,SBrkr,1142,878,0,2020,0,0,2,1,3,1,2,8,Typ,1,5,Attchd,1995.0,RFn,2,466,5,5,Y,0,155,0,0,0,0,None,None,None,0,6,2009,WD,Normal,12.386312871189734,14,14,2.5,155,118.56435643564356
1135,60,RL,57.0,8773,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,2,4,Av,Unf,0,Unf,0,916,916,GasA,2,Y,SBrkr,916,684,0,1600,0,0,2,1,3,1,3,7,Typ,1,5,Attchd,1997.0,Fin,2,460,5,5,Y,100,38,0,0,0,0,None,None,None,0,8,2007,WD,Normal,12.037659911047468,10,10,2.5,38,105.625
1136,30,RM,60.0,6180,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,4,No,Unf,0,Unf,0,960,960,GasA,4,N,SBrkr,986,0,0,986,0,0,1,0,2,1,3,5,Typ,1,2,Detchd,1926.0,Unf,1,180,5,5,Y,0,128,0,0,0,0,None,None,None,0,5,2007,WD,Normal,11.532737896139919,81,57,1.0,128,103.44827586206897
1137,50,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,4,4,No,BLQ,280,Unf,0,752,1032,GasA,4,Y,FuseA,1032,220,0,1252,0,0,1,0,3,1,3,6,Typ,0,3,Attchd,1950.0,Unf,1,288,5,5,Y,0,0,96,0,0,0,None,None,None,0,4,2008,WD,Abnorml,11.686887175419702,58,58,1.0,96,95.0479233226837
1138,50,RL,54.0,6342,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,CBlock,4,4,No,Unf,0,Unf,0,780,780,GasA,2,N,SBrkr,780,240,0,1020,0,0,1,0,2,1,3,6,Typ,0,3,None,0.0,None,0,0,3,3,N,0,0,176,0,0,0,None,None,None,0,5,2010,WD,Normal,11.451060699493427,135,14,1.0,176,92.15686274509804
1139,20,RL,73.0,9819,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,None,0.0,3,4,PConc,4,4,Gd,ALQ,1567,Unf,0,0,1567,GasA,4,Y,SBrkr,1567,0,0,1567,1,0,2,0,2,1,2,5,Typ,2,5,Attchd,1977.0,RFn,2,714,5,5,Y,264,32,0,0,0,0,None,None,None,0,5,2009,WD,Normal,12.185875040240456,32,32,3.0,32,125.07977026164646
1140,30,RL,98.0,8731,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,1,BrkTil,4,4,No,BLQ,645,Unf,0,270,915,GasA,4,Y,SBrkr,1167,0,0,1167,0,0,1,0,3,1,3,6,Maj1,1,2,Detchd,1972.0,Unf,2,495,5,5,Y,0,0,216,0,126,0,None,None,None,0,5,2007,WD,Normal,11.87757552297847,87,57,1.0,342,123.39331619537275
1141,20,RL,60.0,7350,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,4,Mn,ALQ,852,Unf,0,100,952,GasA,4,Y,SBrkr,952,0,0,952,1,0,1,0,2,1,3,4,Typ,0,3,Detchd,1988.0,Unf,2,840,5,5,Y,0,0,0,0,0,0,None,None,None,0,6,2008,COD,Abnorml,11.842236406331555,57,57,2.0,0,146.00840336134453
1142,60,RL,80.0,10304,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,2,CBlock,4,4,No,ALQ,381,Unf,0,399,780,GasA,0,Y,SBrkr,1088,780,0,1868,1,0,2,1,4,1,2,9,Typ,1,5,Attchd,1976.0,Unf,2,484,5,5,Y,448,96,0,0,0,0,None,None,None,0,10,2009,WD,Normal,12.193498926601634,33,33,3.5,96,105.72805139186295
1143,60,RL,77.0,9965,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,2,4,PConc,0,4,Gd,GLQ,1150,Unf,0,316,1466,GasA,0,Y,SBrkr,1466,1362,0,2828,1,0,3,0,4,1,2,11,Typ,1,5,BuiltIn,2006.0,RFn,3,1052,5,5,Y,125,144,0,0,0,0,None,None,None,0,4,2007,New,Partial,12.959540872420414,1,0,4.0,144,150.23691654879772
1144,20,RL,71.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,4,CBlock,4,4,No,GLQ,288,Unf,0,718,1006,GasA,4,Y,SBrkr,1006,0,0,1006,0,0,1,0,3,1,3,5,Typ,0,3,None,0.0,None,0,0,3,3,Y,0,24,0,0,0,0,None,None,None,0,7,2008,WD,Normal,11.289794413577894,49,49,1.0,24,79.52286282306163
1145,190,RL,60.0,12180,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,1,BrkTil,2,4,No,BLQ,348,Unf,0,324,672,Grav,1,N,FuseA,672,252,0,924,1,0,1,0,2,1,1,5,Typ,0,3,Detchd,1941.0,Unf,1,280,5,5,Y,0,0,0,0,0,0,None,MnPrv,None,0,7,2010,WD,Normal,11.289794413577894,69,60,2.0,0,86.58008658008659
1146,50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,4,4,No,Unf,0,Unf,0,1042,1042,GasA,0,Y,SBrkr,1042,534,0,1576,0,0,1,0,3,1,3,8,Typ,1,2,Detchd,1928.0,Unf,1,225,5,5,Y,0,0,0,0,0,0,None,None,None,0,8,2006,WD,Family,11.91170829631447,78,56,1.0,0,94.54314720812182
1147,20,RL,66.5,11200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,2,4,CBlock,2,4,No,GLQ,1258,Unf,0,40,1298,GasA,4,Y,SBrkr,1298,0,0,1298,1,0,2,0,3,1,2,5,Typ,1,5,Attchd,1985.0,Unf,2,403,5,5,Y,165,26,0,0,0,0,None,None,None,0,5,2006,WD,Normal,12.100717685412471,21,21,3.0,26,138.6748844375963
1148,70,RL,75.0,12000,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,No,Rec,275,Unf,0,429,704,GasA,0,Y,SBrkr,860,704,0,1564,0,0,1,1,3,1,1,7,Typ,1,2,Attchd,1941.0,Unf,1,234,5,5,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,12.069685751267224,68,59,1.5,0,111.57289002557545
1149,50,RM,60.0,5700,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,4,4,No,Unf,0,Unf,0,572,572,GasA,4,Y,SBrkr,572,539,0,1111,0,0,1,0,2,1,3,5,Typ,1,2,Detchd,1982.0,Unf,1,288,5,5,Y,0,0,176,0,0,0,None,None,None,0,8,2008,WD,Normal,11.669082701743504,82,58,1.0,176,105.22052205220523
1150,70,RM,50.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,4,No,ALQ,624,Unf,0,26,650,GasA,0,Y,SBrkr,832,650,0,1482,0,1,1,0,3,1,3,7,Typ,0,3,Detchd,1930.0,Unf,2,324,5,5,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,11.870606902224587,89,21,1.5,0,96.49122807017544
1151,20,RL,57.0,8280,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,CBlock,4,4,No,Unf,0,Unf,0,932,932,GasA,0,Y,FuseA,932,0,0,932,0,0,1,0,2,1,2,4,Typ,1,2,Attchd,1950.0,Unf,1,306,5,5,Y,0,0,214,0,0,0,None,GdPrv,None,0,11,2007,WD,Normal,11.728044909070785,57,57,1.0,214,133.04721030042919
1152,20,RL,134.0,17755,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,4,CBlock,4,4,No,BLQ,176,Unf,0,1290,1466,GasA,4,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,1,6,Typ,2,2,Attchd,1959.0,Fin,2,528,5,5,Y,0,140,0,0,100,0,None,None,None,0,11,2006,WD,Normal,11.917730355182513,47,47,1.5,240,102.25102319236017
1153,20,RL,90.0,14115,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,3,4,PConc,4,4,No,ALQ,296,GLQ,547,230,1073,GasA,0,Y,SBrkr,1811,0,0,1811,0,0,1,0,2,1,0,6,Typ,1,2,Attchd,1956.0,Fin,2,470,5,5,Y,0,0,280,0,0,0,None,None,None,0,7,2006,WD,Abnorml,12.345838935721968,50,2,1.0,280,127.00165654334621
1154,30,RM,60.0,5890,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,4,4,Av,ALQ,538,Unf,0,278,816,GasA,0,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,3,5,Typ,0,3,Detchd,2002.0,Unf,1,432,5,5,Y,0,0,96,0,0,0,None,None,None,0,6,2008,WD,Normal,11.699413330633599,78,1,1.0,96,147.67156862745097
1155,60,RL,73.0,13700,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,3,4,CBlock,4,4,Gd,ALQ,454,Unf,0,410,864,GasA,4,Y,SBrkr,902,918,0,1820,0,0,1,2,4,1,2,8,Typ,2,2,Attchd,1965.0,Unf,2,492,5,5,Y,60,84,0,0,273,0,None,GdPrv,None,0,5,2008,WD,Normal,12.215037342290755,43,20,2.0,357,110.87912087912088
1156,20,RL,90.0,10768,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,2,4,Gd,ALQ,1157,Unf,0,280,1437,GasA,4,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,2,6,Typ,1,1,Attchd,1976.0,RFn,2,528,5,5,Y,0,21,0,0,180,0,None,None,None,0,7,2007,WD,Normal,12.292254928916668,31,3,3.0,201,151.70494084899096
1157,80,RL,85.0,9350,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,2,PConc,4,4,Gd,ALQ,633,Unf,0,586,1219,GasA,2,Y,SBrkr,1265,0,0,1265,0,1,2,0,3,1,2,6,Typ,1,2,Attchd,1965.0,RFn,2,502,5,5,Y,0,92,0,96,0,0,None,MnPrv,None,0,10,2008,WD,Normal,12.100161978566867,43,9,2.5,188,142.21343873517787
1158,120,RL,34.0,5001,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,2,4,PConc,2,4,No,GLQ,904,Unf,0,410,1314,GasA,0,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,2,6,Typ,1,2,Attchd,2008.0,RFn,2,626,5,5,Y,172,62,0,0,0,0,None,None,None,0,7,2009,WD,Normal,12.345838935721968,2,1,3.0,62,175.0380517503805
1159,20,RL,92.0,11932,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,2,4,PConc,2,4,No,Unf,0,Unf,0,1580,1580,GasA,0,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,2,7,Typ,0,3,Attchd,2008.0,RFn,3,830,5,5,Y,0,24,0,0,0,0,None,None,None,0,6,2008,ConLD,Partial,12.367889578686164,1,0,2.0,24,148.81518987341772
1160,60,RL,76.0,9120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,2,4,CBlock,4,4,No,ALQ,442,Unf,0,459,901,GasA,4,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,2,8,Typ,1,5,Attchd,1974.0,RFn,2,540,2,5,Y,0,69,0,0,0,0,None,None,None,0,7,2008,WD,Normal,12.128116509451258,34,34,2.5,69,98.61407249466951
1161,160,RL,24.0,2280,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,4,CBlock,2,4,No,ALQ,311,Unf,0,544,855,GasA,1,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,3,7,Typ,1,5,Attchd,1978.0,Unf,2,440,5,5,Y,26,0,0,0,0,0,None,None,None,0,7,2010,WD,Normal,11.891368749982085,32,32,2.5,0,100.27472527472527
1162,20,RL,74.0,14778,Pave,None,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,2,4,CBlock,4,4,No,BLQ,728,Unf,0,568,1296,GasA,0,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,2,7,Typ,1,2,Detchd,1993.0,Unf,2,924,5,5,Y,108,0,0,216,0,0,None,None,None,0,11,2008,WD,Normal,12.319405795112926,54,2,2.0,216,136.58536585365854
1163,20,RL,109.0,8724,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2,4,No,BLQ,492,Unf,0,402,894,GasA,2,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,3,5,Typ,1,4,Attchd,1968.0,Fin,2,450,5,5,Y,0,0,0,0,0,0,None,None,None,0,5,2007,WD,Normal,11.767575435251748,39,39,1.0,0,144.29530201342283
1164,90,RL,60.0,12900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,2,4,Av,GLQ,1198,Unf,0,0,1198,GasA,4,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,3,6,Typ,0,3,CarPort,1969.0,Unf,2,400,1,5,Y,120,0,0,0,0,0,None,None,None,0,1,2008,WD,Alloca,11.59873612138334,39,39,3.0,0,86.61287758346582
1165,80,RL,68.0,16157,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,PConc,2,4,Gd,ALQ,680,Rec,391,289,1360,GasA,0,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,2,5,Typ,1,5,Attchd,1978.0,Unf,2,588,5,5,Y,168,180,0,0,0,0,None,None,None,0,6,2007,WD,Normal,12.175618592671356,29,29,2.5,180,135.47486033519553
1166,20,RL,79.0,9541,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,2,4,PConc,2,4,No,Unf,0,Unf,0,1502,1502,GasA,0,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,2,7,Typ,0,3,Attchd,2009.0,RFn,2,644,5,5,Y,0,114,0,0,0,0,None,None,None,0,9,2009,New,Partial,12.359527368950229,0,0,2.0,114,155.23968042609854
1167,20,RL,64.0,10475,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,2,4,PConc,2,4,Av,Unf,0,Unf,0,1694,1694,GasA,0,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,2,7,Typ,0,3,Attchd,2008.0,RFn,3,776,5,5,Y,160,33,0,0,0,0,None,None,None,0,2,2010,WD,Normal,12.41044511731981,2,2,2.0,33,144.83471074380165
1168,60,RL,58.0,10852,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,2,4,No,GLQ,786,Unf,0,173,959,GasA,0,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,3,7,Typ,1,5,Attchd,2000.0,Fin,2,472,5,5,Y,0,38,0,0,0,0,None,None,None,0,2,2006,WD,Normal,12.06105265381003,6,6,3.5,38,103.5308198683423
1169,70,RL,120.0,13728,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,None,0.0,3,4,CBlock,4,4,No,Rec,626,Unf,0,501,1127,GasA,0,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,2,7,Typ,2,5,Basment,1935.0,Unf,2,540,5,5,Y,0,0,0,0,90,0,None,None,None,0,7,2008,WD,Normal,12.367345048436391,73,22,2.0,90,111.48007590132828
1170,60,RL,118.0,35760,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,2,2,PConc,0,4,Gd,GLQ,1387,Unf,0,543,1930,GasA,0,Y,SBrkr,1831,1796,0,3627,1,0,3,1,4,1,2,10,Typ,1,5,Attchd,1995.0,Fin,3,807,5,5,Y,361,76,0,0,0,0,None,None,None,0,7,2006,WD,Normal,13.345508528717259,11,10,4.5,76,172.31872070581747
1171,80,RL,76.0,9880,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4,4,Av,ALQ,522,Unf,0,574,1096,GasA,4,Y,SBrkr,1118,0,0,1118,1,0,1,0,3,1,3,6,Typ,1,4,Attchd,1977.0,Fin,1,358,5,5,Y,203,0,0,0,0,576,Gd,GdPrv,None,0,7,2008,WD,Normal,12.049424683420915,31,31,2.0,0,152.95169946332737
1172,20,RL,76.0,9120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,No,ALQ,662,Unf,0,599,1261,GasA,0,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,3,6,Typ,1,5,Attchd,1958.0,RFn,2,433,5,5,Y,0,0,0,0,288,0,None,None,Shed,1400,11,2008,WD,Normal,12.001511614739405,50,50,2.0,288,129.26249008723235
1173,160,FV,35.0,4017,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,4,PConc,2,4,No,Unf,0,Unf,0,625,625,GasA,0,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,2,5,Typ,0,3,Detchd,2006.0,Fin,2,625,5,5,Y,0,54,0,0,0,0,None,None,None,0,3,2008,WD,Normal,12.05467400868968,2,1,2.5,54,137.52
1174,50,RL,138.0,18030,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,No,Rec,152,BLQ,469,977,1598,GasA,4,Y,SBrkr,1636,971,479,3086,0,0,3,0,3,1,0,12,Maj1,1,2,None,0.0,None,0,0,3,3,Y,122,0,0,0,0,0,None,MnPrv,None,0,3,2007,WD,Normal,12.208574513247495,61,13,3.0,0,64.97083603370058
1175,70,RL,80.0,16560,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,2,4,No,Rec,503,Unf,0,449,952,GasA,4,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,3,9,Typ,1,2,Detchd,1932.0,Unf,2,360,5,5,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,12.384223015005313,74,56,2.5,0,101.91897654584221
1176,50,RL,85.0,10678,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,2,4,PConc,2,4,No,GLQ,700,Unf,0,983,1683,GasA,0,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,2,9,Typ,1,5,Attchd,1992.0,Fin,2,541,5,5,Y,0,33,0,0,0,0,None,None,None,0,4,2007,WD,Normal,12.560247968016562,15,7,2.5,33,99.23398328690807
1177,20,RL,37.0,6951,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,3,4,CBlock,4,4,No,ALQ,658,Unf,0,218,876,GasA,4,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,3,5,Typ,0,3,Attchd,1984.0,Unf,1,264,5,5,Y,362,0,0,0,0,0,None,MnPrv,None,0,10,2008,WD,Normal,11.691080018519527,24,23,2.0,0,129.4691224268689
1178,50,RM,60.0,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,No,Rec,468,Unf,0,350,818,GasA,4,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,3,5,Typ,0,3,Detchd,1926.0,Unf,1,210,5,5,N,0,0,116,0,0,0,None,None,None,0,12,2009,WD,Normal,11.652696102959753,83,5,1.0,116,93.95424836601308
